Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
368,0,37.0562,123.468,99.2696,-47.884,-107.893,1125.13
369,0,38.4047,123.138,98.9456,-50.1636,-103.149,1122.61
370,0,39.7358,122.823,98.6133,-52.4988,-98.274,1120.05
371,0,41.0533,122.535,98.2695,-54.9187,-93.2858,1117.48
372,0,42.345,122.273,97.9203,-57.3873,-88.1633,1114.92
373,0,43.6122,122.05,97.5668,-59.9221,-82.914,1112.37
374,0,44.8535,121.873,97.2132,-62.5262,-77.5296,1109.84
375,0,46.0693,121.75,96.8633,-65.2063,-72.0045,1107.34
376,0,47.2619,121.688,96.5206,-67.97,-66.3281,1104.84
377,0,48.4353,121.691,96.1883,-70.8238,-60.4866,1102.35
378,0,49.5939,121.758,95.872,-73.7603,-54.4445,1099.84
379,0,50.7482,121.891,95.5634,-76.8089,-48.2302,1097.3
380,0,51.9015,122.08,95.2697,-79.9396,-41.7736,1094.7
381,0,53.0646,122.318,94.9845,-83.1608,-35.071,1092
382,0,54.2209,122.591,94.7004,-86.4223,-28.1091,1089.18
383,0,55.4297,122.895,94.415,-89.812,-20.8391,1086.19
384,0,56.6744,123.213,94.1167,-93.2847,-13.2559,1082.99
385,0,57.9602,123.532,93.793,-96.8316,-5.3408,1079.56
386,0,59.2914,123.847,93.4381,-100.468,2.91418,1075.87
387,0,60.6714,124.153,93.0386,-104.2,11.5171,1071.9
388,0,62.098,124.447,92.5883,-108.027,20.4593,1067.63
389,0,63.5672,124.718,92.0958,-111.993,29.8193,1063.07
390,0,65.0477,125.029,91.5219,-116.072,39.375,1058.25
391,0,66.5585,125.311,90.929,-120.299,49.416,1053.14
392,0,68.0198,125.68,90.2873,-124.662,59.6425,1047.85
393,0,69.4477,126.051,89.6664,-129.142,70.3138,1042.35
394,0,70.7849,126.547,89.0678,-133.807,81.2989,1036.76
395,0,72.01,127.123,88.5576,-138.59,92.6706,1031.12
396,0,73.0877,127.833,88.1702,-143.481,104.448,1025.46
397,0,73.9068,128.749,87.9921,-148.492,116.618,1019.89
398,0,74.6031,129.736,88.0141,-153.511,129.304,1014.42
399,0,74.9584,131.013,88.3406,-158.649,142.4,1009.13
400,0,75.0198,132.478,88.9902,-163.755,155.978,1004.01
401,0,74.7574,134.145,89.9842,-168.791,170.026,999.059
