Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
354,0,2.79822,184.77,-25.3284,-32.4594,-288.883,867.463
355,0,2.96534,184.613,-28.6111,-32.9684,-283.43,861.835
356,0,3.02209,184.322,-32.0252,-33.4924,-277.327,857.511
357,0,3.24064,183.911,-35.6897,-33.9731,-270.763,854.775
358,0,3.32252,183.331,-39.3916,-34.392,-263.743,853.495
359,0,3.45776,182.614,-43.2495,-34.8421,-256.268,853.531
360,0,3.59492,181.753,-47.0443,-35.2165,-248.473,854.501
361,0,3.75707,180.811,-50.88,-35.6643,-240.484,856.962
362,0,3.90019,179.757,-54.5459,-36.2338,-232.172,860.124
363,0,4.06954,178.652,-58.0342,-36.9226,-223.794,863.779
364,0,4.25598,177.536,-61.2396,-37.7909,-215.394,867.629
365,0,4.37841,176.481,-64.1125,-38.6915,-207.174,871.424
366,0,4.55138,175.469,-66.6998,-39.9047,-198.98,875.114
367,0,4.67371,174.532,-68.8355,-41.1898,-191.086,878.194
368,0,4.77715,173.707,-70.544,-42.6077,-183.449,880.615
369,0,4.80117,172.981,-71.8318,-43.9853,-176.111,882.246
370,0,4.81322,172.349,-72.7157,-45.466,-168.953,883.024
371,0,4.73127,171.806,-73.2425,-46.7132,-161.983,883.059
372,0,4.60005,171.346,-73.4076,-47.8931,-155.172,882.161
373,0,4.41274,170.932,-73.2616,-48.9377,-148.453,880.431
374,0,4.17558,170.607,-72.8551,-49.7621,-141.804,877.87
375,0,3.84338,170.323,-72.1801,-50.3416,-135.262,874.45
376,0,3.5333,170.089,-71.3283,-50.7699,-128.72,870.408
377,0,3.16451,169.942,-70.2608,-51.006,-122.354,865.5
378,0,2.83798,169.867,-69.0531,-51.164,-116.059,859.995
379,0,2.64836,169.649,-67.6248,-51.0052,-109.768,853.407
380,0,2.39108,169.768,-66.1063,-51.0779,-103.79,846.421
381,0,2.03433,170.059,-64.4395,-50.9283,-98.1539,838.66
382,0,1.753,170.403,-62.6633,-50.9458,-92.7713,830.353
383,0,1.43204,170.899,-60.722,-50.8032,-87.7893,821.259
384,0,1.09434,171.479,-58.6195,-50.6197,-83.1955,811.43
385,0,0.73953,172.12,-56.369,-50.3888,-79.0019,800.924
386,0,0.367344,172.79,-53.9784,-50.1183,-75.2132,789.787
387,0,-0.0378446,173.458,-51.4603,-49.7647,-71.8273,778.068
388,0,-0.473121,174.106,-48.8155,-49.3168,-68.8708,765.774
389,0,-0.92171,174.701,-46.0561,-48.8131,-66.3478,752.943
390,0,-1.38267,175.234,-43.1917,-48.2441,-64.2468,739.595
391,0,-1.82871,175.672,-40.247,-47.6722,-62.5765,725.78
392,0,-2.25356,176.016,-37.232,-47.1048,-61.3377,711.516
393,0,-2.63801,176.267,-34.1584,-46.5658,-60.533,696.812
394,0,-2.98459,176.422,-31.0497,-46.0536,-60.1593,681.729
395,0,-3.28111,176.487,-27.9256,-45.59,-60.2025,666.315
396,0,-3.53834,176.458,-24.8149,-45.1378,-60.636,650.657
397,0,-3.74108,176.366,-21.7403,-44.7241,-61.4203,634.858
398,0,-3.89436,176.213,-18.7261,-44.3408,-62.505,619.03
399,0,-3.96617,175.993,-16.0219,-44.1439,-63.3732,604.142
400,0,-4.05907,175.771,-13.0737,-43.7089,-65.129,588.151
401,0,-4.08822,175.498,-10.306,-43.3943,-66.8984,572.75
402,0,-4.06333,175.197,-7.68099,-43.1495,-68.7911,557.842
403,0,-4.00912,174.894,-5.17525,-42.917,-70.8092,543.417
404,0,-3.85128,174.52,-2.8648,-42.9422,-73.0549,530.279
