Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
212,0,2.58761,134.875,121.51,8.73775,-150.064,1325.96
213,0,3.59023,134.25,121.34,7.1944,-154.054,1323.93
214,0,4.73776,133.618,121.129,5.37534,-158.29,1321.5
215,0,6.0962,133.015,120.818,3.16441,-162.934,1318.66
216,0,7.13016,132.438,120.567,1.19488,-167.557,1315.49
217,0,8.49612,131.981,120.081,-1.46915,-172.905,1311.72
218,0,9.6532,131.438,119.825,-3.97023,-177.954,1307.82
219,0,10.7865,130.96,119.495,-6.62631,-183.366,1303.48
220,0,11.9428,130.432,119.186,-9.46235,-188.87,1298.72
221,0,12.9527,130.102,118.769,-12.3002,-194.984,1293.74
222,0,13.9386,129.803,118.334,-15.2907,-201.404,1288.36
223,0,14.8812,129.594,117.798,-18.3906,-208.243,1282.6
224,0,15.7115,129.393,117.388,-21.5423,-215.274,1276.64
225,0,16.4729,129.239,116.948,-24.7671,-222.617,1270.3
226,0,17.1838,129.076,116.547,-28.0506,-230.089,1263.63
227,0,17.6044,129.069,116.153,-31.1103,-238.083,1256.95
228,0,18.0455,129.141,115.695,-34.423,-246.606,1249.73
229,0,18.4188,129.242,115.266,-37.7808,-255.308,1242.25
230,0,18.7007,129.378,114.87,-41.1379,-264.203,1234.51
231,0,19.0132,129.561,114.373,-44.5819,-273.181,1226.11
232,0,19.0467,129.761,114.129,-47.7584,-282.415,1218.18
233,0,18.9809,129.96,113.903,-50.8042,-291.606,1210.33
234,0,18.8717,130.233,113.639,-53.8629,-301.189,1202.28
235,0,18.6827,130.52,113.412,-56.7966,-310.808,1194.33
236,0,18.4239,130.817,113.21,-59.5714,-320.458,1186.6
237,0,17.917,131.011,113.069,-61.5814,-330.051,1178.57
238,0,17.5754,131.289,112.97,-64.1177,-339.371,1171.91
239,0,17.2358,131.618,112.792,-66.5245,-348.971,1165.54
240,0,16.8628,131.942,112.613,-68.7207,-358.501,1159.72
241,0,16.4829,132.258,112.426,-70.7369,-367.922,1154.56
242,0,16.115,132.562,112.229,-72.592,-377.19,1150.11
243,0,15.774,132.851,112.022,-74.3063,-386.269,1146.41
244,0,15.4701,133.122,111.807,-75.8954,-395.116,1143.46
245,0,15.2099,133.372,111.587,-77.3732,-403.693,1141.25
246,0,14.9959,133.597,111.369,-78.7472,-411.962,1139.76
247,0,14.8266,133.796,111.163,-80.0318,-419.889,1138.94
248,0,14.7,133.968,110.975,-81.2325,-427.446,1138.73
249,0,14.4692,134.091,110.805,-82.0012,-434.403,1138.78
250,0,14.468,134.176,110.728,-83.1345,-441.018,1139.73
251,0,14.4656,134.285,110.638,-84.2145,-447.475,1141
252,0,14.4641,134.369,110.593,-85.2149,-453.52,1142.56
253,0,14.4669,134.43,110.604,-86.1558,-459.151,1144.33
254,0,14.4709,134.47,110.672,-87.0496,-464.39,1146.23
255,0,14.471,134.493,110.798,-87.9071,-469.26,1148.19
256,0,14.459,134.504,110.981,-88.7352,-473.793,1150.13
257,0,14.4276,134.506,111.217,-89.5295,-478.02,1152
258,0,14.3703,134.502,111.502,-90.2825,-481.97,1153.74
259,0,14.2809,134.492,111.83,-90.9828,-485.671,1155.3
