Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
332,0,12.9409,125.203,117.098,52.2967,291.247,1247.7
333,0,10.9619,125.704,117.574,56.9242,289.81,1253.01
334,0,8.88096,126.18,118.11,61.4973,288.659,1256.24
335,0,6.77209,126.595,118.702,65.9163,287.915,1257.34
336,0,4.69419,126.937,119.351,70.0812,287.634,1256.37
337,0,2.68758,127.209,120.057,73.9084,287.809,1253.48
338,0,0.777371,127.424,120.822,77.3422,288.396,1248.85
339,0,-1.02186,127.595,121.641,80.356,289.34,1242.7
340,0,-2.70238,127.731,122.51,82.9498,290.59,1235.3
341,0,-4.25565,127.835,123.417,85.1444,292.099,1226.97
342,0,-5.68644,127.91,124.355,86.9747,293.819,1218.05
343,0,-6.9896,127.956,125.302,88.4888,295.684,1208.92
344,0,-8.16221,127.977,126.231,89.7412,297.606,1200.01
345,0,-9.20458,127.983,127.108,90.7927,299.472,1191.75
346,0,-10.1237,127.989,127.894,91.7057,301.153,1184.64
347,0,-10.9337,128.009,128.553,92.5393,302.523,1179.1
348,0,-11.6508,128.058,129.057,93.3386,303.473,1175.53
349,0,-12.2856,128.145,129.385,94.126,303.92,1174.16
350,0,-12.8347,128.273,129.527,94.8946,303.814,1175.11
351,0,-13.2785,128.444,129.479,95.6091,303.128,1178.33
352,0,-13.5827,128.654,129.246,96.2123,301.859,1183.62
353,0,-13.7042,128.899,128.838,96.6345,300.018,1190.63
354,0,-13.599,129.175,128.269,96.803,297.625,1198.92
355,0,-13.2294,129.473,127.555,96.6489,294.721,1207.94
356,0,-12.5709,129.785,126.719,96.1114,291.376,1217.15
357,0,-11.6174,130.093,125.792,95.1427,287.707,1226.03
358,0,-10.3844,130.375,124.812,93.7131,283.881,1234.14
359,0,-8.90764,130.608,123.822,91.8165,280.094,1241.1
360,0,-7.23565,130.771,122.864,89.4719,276.534,1246.65
361,0,-5.4198,130.852,121.971,86.718,273.348,1250.58
362,0,-3.50623,130.847,121.163,83.6047,270.625,1252.72
363,0,-1.53319,130.764,120.454,80.1881,268.403,1252.98
364,0,0.467378,130.611,119.847,76.5291,266.687,1251.31
365,0,2.46683,130.398,119.343,72.6954,265.46,1247.73
366,0,4.43671,130.138,118.941,68.7624,264.688,1242.39
367,0,6.34644,129.843,118.638,64.8163,264.325,1235.49
368,0,8.16251,129.522,118.433,60.9574,264.321,1227.34
369,0,9.85212,129.19,118.325,57.2952,264.623,1218.35
370,0,11.381,128.85,118.312,53.9556,265.185,1208.93
371,0,12.7231,128.514,118.386,51.0421,265.936,1199.59
372,0,13.8647,128.197,118.531,48.6284,266.787,1190.8
373,0,14.8049,127.916,118.724,46.7431,267.613,1183.02
374,0,15.554,127.693,118.935,45.3729,268.274,1176.65
375,0,16.1289,127.545,119.133,44.4811,268.629,1171.99
376,0,16.5446,127.494,119.293,44.0177,268.558,1169.22
377,0,16.8156,127.546,119.399,43.9553,268,1168.45
378,0,16.9442,127.703,119.447,44.2914,266.937,1169.7
379,0,16.9215,127.957,119.443,45.0492,265.404,1172.85
380,0,16.7279,128.297,119.405,46.2687,263.473,1177.73
381,0,16.3345,128.707,119.356,47.9907,261.237,1184.05
382,0,15.7071,129.177,119.323,50.2401,258.787,1191.45
383,0,14.8115,129.7,119.334,53.0123,256.203,1199.51
384,0,13.6202,130.272,119.411,56.2686,253.551,1207.8
385,0,12.1197,130.892,119.567,59.9415,250.89,1215.85
386,0,10.3142,131.552,119.809,63.951,248.283,1223.25
387,0,8.23052,132.233,120.135,68.1965,245.808,1229.58
388,0,5.91627,132.91,120.54,72.5837,243.559,1234.52
389,0,3.42959,133.556,121.016,77.0158,241.626,1237.84
390,0,0.831743,134.148,121.556,81.3982,240.074,1239.38
391,0,-1.81962,134.672,122.156,85.6424,238.942,1239.08
392,0,-4.47349,135.119,122.811,89.6701,238.236,1236.97
393,0,-7.08602,135.489,123.519,93.4172,237.945,1233.15
394,0,-9.61988,135.778,124.276,96.8348,238.043,1227.81
395,0,-12.0378,135.985,125.08,99.8863,238.506,1221.24
396,0,-14.3204,136.105,125.93,102.554,239.312,1213.74
397,0,-16.4398,136.13,126.821,104.824,240.429,1205.68
398,0,-18.3706,136.055,127.744,106.696,241.805,1197.43
399,0,-20.0882,135.882,128.677,108.181,243.357,1189.39
400,0,-21.5706,135.62,129.593,109.305,244.966,1181.96
401,0,-22.8032,135.289,130.45,110.109,246.484,1175.58
402,0,-23.7824,134.916,131.203,110.644,247.757,1170.65
403,0,-24.5161,134.527,131.811,110.963,248.642,1167.55
404,0,-25.0185,134.149,132.238,111.115,249.013,1166.56
405,0,-25.3023,133.809,132.458,111.13,248.759,1167.8
406,0,-25.3714,133.527,132.452,111.019,247.793,1171.25
407,0,-25.217,133.323,132.211,110.777,246.049,1176.73
408,0,-24.819,133.208,131.732,110.383,243.504,1183.93
409,0,-24.1519,133.181,131.024,109.805,240.183,1192.4
410,0,-23.1932,133.229,130.109,109.003,236.172,1201.61
411,0,-21.9335,133.328,129.025,107.927,231.621,1211
412,0,-20.3842,133.441,127.824,106.527,226.737,1220.03
413,0,-18.5793,133.532,126.567,104.754,221.757,1228.26
414,0,-16.5702,133.568,125.313,102.578,216.91,1235.31
415,0,-14.413,133.529,124.112,99.9834,212.375,1240.93
416,0,-12.1579,133.409,122.998,96.9766,208.259,1244.94
417,0,-9.8434,133.214,121.987,93.575,204.606,1247.18
418,0,-7.49824,132.953,121.087,89.8086,201.427,1247.57
419,0,-5.14535,132.641,120.299,85.7205,198.714,1246.06
420,0,-2.80524,132.287,119.621,81.3669,196.454,1242.69
421,0,-0.498428,131.903,119.047,76.8153,194.624,1237.59
422,0,1.75275,131.5,118.573,72.1447,193.188,1230.96
423,0,3.92453,131.091,118.188,67.4458,192.107,1223.08
424,0,5.98797,130.679,117.89,62.836,191.355,1214.28
425,0,7.9144,130.271,117.672,58.4421,190.897,1204.93
426,0,9.67851,129.872,117.526,54.3986,190.7,1195.47
427,0,11.2623,129.488,117.438,50.8257,190.708,1186.34
428,0,12.6577,129.129,117.386,47.8082,190.839,1177.99
429,0,13.8675,128.807,117.346,45.3847,190.983,1170.84
430,0,14.9028,128.539,117.287,43.5516,191.018,1165.24
431,0,15.778,128.338,117.188,42.2795,190.829,1161.47
432,0,16.5055,128.215,117.033,41.5387,190.332,1159.69
433,0,17.0891,128.174,116.818,41.3066,189.477,1159.97
