Joints,,,,,,,,,,,,,
100,,,,,,,,,,,,,
,,Subject1:World_Root,,,,,,Subject1:LowerBack,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm
670,0,7.49801,-4.20517,-2.36755,47.0174,976.668,-650.203,-2.39754,133.824,119.814,-54.1532,-627.103,1148.16
671,0,7.42655,-4.25436,-2.55134,47.6351,970.267,-645.559,-2.19547,133.82,119.494,-55.3239,-622.629,1141.76
672,0,7.39618,-4.20017,-2.69832,48.2006,964.08,-641,-2.01573,133.881,119.128,-56.3325,-618.138,1135.56
673,0,7.38462,-4.04924,-2.81783,48.6521,958.027,-636.329,-1.8689,133.952,118.765,-57.1455,-613.5,1129.49
674,0,7.42174,-3.80595,-2.87997,49.0937,952.568,-631.584,-1.71575,134.037,118.398,-57.7768,-608.669,1124.01
675,0,7.48574,-3.45154,-2.87658,49.4518,947.892,-626.866,-1.58601,134.121,118.071,-58.128,-603.814,1119.32
676,0,7.5571,-3.08228,-2.82539,49.7255,944.194,-621.832,-1.39825,134.134,117.776,-58.2506,-598.629,1115.61
677,0,7.6022,-2.74728,-2.75621,50.0064,941.303,-616.448,-1.13912,134.067,117.512,-58.3254,-593.167,1112.71
678,0,7.62698,-2.49005,-2.67298,50.3769,939.413,-610.591,-0.79789,133.93,117.262,-58.4466,-587.283,1110.83
679,0,7.62442,-2.2752,-2.59813,50.6377,938.415,-604.143,-0.401822,133.732,117.056,-58.4828,-580.88,1109.85
680,0,7.60289,-2.0961,-2.5251,50.7894,938.49,-597.179,0.0646876,133.484,116.884,-58.415,-574.011,1109.95
681,0,7.57944,-2.02015,-2.47034,50.7985,939.688,-589.735,0.653504,133.174,116.723,-58.2592,-566.652,1111.17
682,0,7.5689,-2.01416,-2.43566,50.6321,941.793,-581.737,1.35212,132.775,116.592,-57.9882,-558.69,1113.28
683,0,7.59214,-2.10102,-2.41716,50.2773,945.065,-573.232,2.20828,132.284,116.475,-57.5772,-550.105,1116.54
684,0,7.65156,-2.25255,-2.41716,49.7826,949.034,-564.319,3.18881,131.698,116.38,-57.0817,-540.996,1120.49
685,0,7.73225,-2.45452,-2.43075,49.0611,953.825,-554.958,4.20877,131.005,116.298,-56.4002,-531.366,1125.24
686,0,7.85085,-2.72774,-2.46069,48.2396,959.232,-545.283,5.2956,130.227,116.196,-55.6674,-521.298,1130.59
687,0,7.999,-2.97691,-2.48368,47.356,965.218,-535.277,6.42051,129.4,116.124,-54.8516,-510.814,1136.5
688,0,8.15286,-3.29526,-2.54075,46.0531,971.447,-525.144,7.57375,128.493,116.019,-53.7184,-500.171,1142.65
689,0,8.31942,-3.59042,-2.59501,44.7872,978.051,-514.653,8.72087,127.577,115.95,-52.6137,-489.134,1149.17
690,0,8.49494,-3.8397,-2.63571,43.4548,984.714,-503.934,9.79712,126.658,115.91,-51.4016,-477.85,1155.74
691,0,8.66339,-4.06179,-2.65881,42.2115,991.208,-492.922,10.8601,125.716,115.922,-50.2257,-466.3,1162.15
692,0,8.81829,-4.19518,-2.66508,40.9006,997.339,-481.72,11.8094,124.811,115.991,-48.9324,-454.617,1168.2
693,0,8.94936,-4.24526,-2.64713,39.7285,1003.11,-470.324,12.6853,123.926,116.118,-47.7058,-442.827,1173.91
694,0,9.05593,-4.23952,-2.61935,38.6015,1008.35,-458.814,13.4419,123.081,116.28,-46.4952,-431.005,1179.11
695,0,9.11542,-4.20209,-2.55698,37.4522,1012.95,-447.095,14.1084,122.263,116.478,-45.1584,-419.127,1183.68
696,0,9.15185,-4.01054,-2.41153,36.3411,1016.87,-435.392,14.5961,121.54,116.743,-43.611,-407.368,1187.62
697,0,9.11657,-3.97244,-2.33,35.012,1019.91,-423.522,15.0484,120.786,116.958,-42.0366,-395.623,1190.69
698,0,9.03299,-3.79915,-2.17673,33.7271,1022.21,-411.628,15.34,120.18,117.256,-40.2913,-384.027,1193.05
699,0,8.87493,-3.63321,-2.00375,32.4734,1023.45,-399.686,15.5292,119.641,117.574,-38.5173,-372.605,1194.4
700,0,8.67959,-3.4857,-1.78088,31.1777,1023.72,-387.733,15.6591,119.183,117.884,-36.5505,-361.287,1194.79
701,0,8.43999,-3.42893,-1.54279,30.0218,1022.97,-375.994,15.7614,118.798,118.158,-34.6769,-350.309,1194.18
702,0,8.17671,-3.42965,-1.25328,29.0552,1021.15,-364.419,15.8577,118.498,118.414,-32.837,-339.569,1192.5
703,0,7.87471,-3.46576,-0.937384,28.2436,1018.68,-353.055,15.9151,118.282,118.67,-31.0723,-329.161,1190.18
704,0,7.53258,-3.42839,-0.544508,27.5868,1014.86,-341.71,15.8694,118.17,118.988,-29.2303,-318.911,1186.53
705,0,7.15362,-3.31631,-0.15325,26.8633,1010.21,-330.489,15.6913,118.162,119.324,-27.3264,-308.896,1182.05
706,0,6.74183,-3.28386,0.185419,26.0412,1004.75,-319.274,15.482,118.177,119.612,-25.4823,-298.975,1176.75
707,0,6.30309,-3.379,0.556805,25.0197,998.348,-308.267,15.3343,118.222,119.82,-23.3403,-289.353,1170.49
708,0,5.88405,-3.57144,0.897786,24.0888,991.68,-297.69,15.1499,118.365,119.924,-21.3811,-280.106,1163.95
709,0,5.52531,-3.80242,1.25577,23.253,984.457,-287.845,14.9215,118.672,119.934,-19.4666,-271.425,1156.82
710,0,5.22709,-4.18077,1.58528,22.4017,977.064,-278.499,14.7257,119.055,119.816,-17.6239,-263.075,1149.49
711,0,4.98175,-4.46376,1.88507,21.5483,969.968,-269.533,14.3798,119.6,119.694,-15.8693,-254.944,1142.44
712,0,4.78246,-4.75078,2.1249,20.7165,963.338,-260.911,13.9432,120.22,119.535,-14.3178,-247.012,1135.85
713,0,4.63341,-5.02673,2.28463,20.025,957.496,-252.507,13.4267,120.891,119.358,-13.1484,-239.131,1130.03
714,0,4.51187,-5.31193,2.3601,19.465,952.807,-244.191,12.8706,121.555,119.182,-12.3645,-231.237,1125.36
715,0,4.38499,-5.57875,2.35252,18.9856,949.067,-235.694,12.2808,122.172,119.074,-11.911,-223.153,1121.65
716,0,4.31742,-5.81299,2.3197,18.5494,946.466,-227.403,11.6543,122.845,118.958,-11.5763,-215.084,1119.07
717,0,4.3139,-5.9973,2.26534,18.2166,945.268,-219.076,11.0133,123.519,118.841,-11.4092,-206.772,1117.88
718,0,4.36902,-6.12259,2.19113,18.0159,945.232,-210.682,10.3351,124.162,118.745,-11.4328,-198.202,1117.84
719,0,4.4802,-6.20625,2.09385,17.7683,946.596,-201.961,9.64799,124.721,118.676,-11.4784,-189.124,1119.19
720,0,4.65315,-6.25013,1.97229,17.5832,949.032,-192.986,8.93052,125.229,118.628,-11.6589,-179.592,1121.6
721,0,4.85747,-6.2238,1.82125,17.5864,952.55,-183.591,8.19692,125.671,118.66,-12.1153,-169.528,1125.08
722,0,5.07597,-6.09769,1.66,17.7947,957.041,-173.836,7.39804,126.093,118.784,-12.8068,-159.05,1129.52
723,0,5.28878,-5.95256,1.45646,18.1209,962.168,-163.469,6.60572,126.418,118.99,-13.7433,-147.965,1134.6
724,0,5.50177,-5.70797,1.22542,18.5742,968.056,-152.792,5.73721,126.735,119.28,-14.8894,-136.558,1140.44
725,0,5.68137,-5.48141,0.93972,19.0919,974.435,-141.811,4.85177,127.001,119.607,-16.2651,-124.938,1146.77
726,0,5.82603,-5.2216,0.619432,19.639,981.128,-130.282,3.97015,127.217,120.022,-17.775,-112.872,1153.43
727,0,5.92752,-4.97558,0.270703,20.3066,988.014,-118.408,3.06515,127.399,120.478,-19.492,-100.594,1160.28
728,0,5.97181,-4.74813,-0.0957886,20.9455,994.881,-106.192,2.16548,127.52,121,-21.2346,-88.1506,1167.12
729,0,5.98424,-4.46709,-0.457145,21.8456,1001.69,-93.7989,1.25025,127.641,121.572,-23.2237,-75.637,1173.91
730,0,5.96098,-4.27532,-0.823217,22.6712,1008.04,-81.245,0.440787,127.673,122.136,-25.153,-63.0769,1180.26
731,0,5.90394,-4.05686,-1.16613,23.6068,1013.91,-68.5047,-0.351685,127.674,122.743,-27.1231,-50.4463,1186.12
732,0,5.80149,-3.81726,-1.47959,24.6818,1019.06,-55.5196,-1.1275,127.615,123.393,-29.1442,-37.7234,1191.27
733,0,5.66291,-3.62926,-1.75559,25.6817,1023.39,-42.2814,-1.80418,127.473,124.025,-30.9773,-24.866,1195.62
734,0,5.47058,-3.41704,-1.99366,26.7333,1026.84,-28.7568,-2.45593,127.269,124.685,-32.7481,-11.8988,1199.1
735,0,5.25912,-3.27493,-2.19914,27.6811,1029.35,-15.2144,-3.01533,127.005,125.269,-34.3163,1.02611,1201.65
736,0,5.04868,-3.18587,-2.3771,28.6528,1030.86,-1.71877,-3.47764,126.701,125.785,-35.8253,13.9064,1203.19
737,0,4.84919,-3.12939,-2.53892,29.6401,1031.47,11.6318,-3.84436,126.383,126.232,-37.3009,26.6747,1203.83
738,0,4.67454,-3.07933,-2.68742,30.607,1031.11,24.7933,-4.17182,126.075,126.605,-38.716,39.3263,1203.5
739,0,4.52911,-3.00877,-2.8341,31.6283,1029.92,37.8927,-4.44909,125.79,126.918,-40.18,51.9997,1202.32
740,0,4.38773,-2.91424,-2.98734,32.8035,1027.86,50.7847,-4.67198,125.516,127.195,-41.818,64.4739,1200.27
741,0,4.2643,-2.80577,-3.14084,34.1056,1024.97,63.5934,-4.82884,125.27,127.424,-43.5836,76.9148,1197.38
742,0,4.15117,-2.97557,-3.27963,35.2184,1021.49,75.9519,-4.7458,124.992,127.456,-45.1132,88.9809,1193.9
743,0,4.00908,-3.14415,-3.37283,36.3173,1016.81,88.287,-4.65785,124.742,127.457,-46.4914,100.932,1189.23
744,0,3.8894,-3.34535,-3.49767,37.5396,1011.61,100.392,-4.49798,124.515,127.387,-48.0878,112.733,1184.03
745,0,3.76039,-3.63205,-3.56819,38.9276,1005.62,112.295,-4.18807,124.292,127.262,-49.6849,124.312,1178.05
746,0,3.68815,-3.9051,-3.59698,40.5029,999.243,123.833,-3.84258,124.157,127.047,-51.3434,135.689,1171.68
747,0,3.64637,-4.14232,-3.60015,42.1187,992.466,134.98,-3.45981,124.064,126.777,-52.9655,146.757,1164.91
748,0,3.64068,-4.39998,-3.58003,43.5686,985.479,145.897,-2.98802,123.978,126.415,-54.3513,157.701,1157.92
749,0,3.67952,-4.65359,-3.50865,45.1834,978.666,156.295,-2.45573,123.942,125.968,-55.7477,168.246,1151.11
750,0,3.77122,-4.82564,-3.36478,46.7494,972.35,166.391,-1.89569,123.947,125.475,-56.8785,178.615,1144.81
751,0,3.9087,-5.00657,-3.1558,48.2071,966.677,176.096,-1.25148,123.931,124.905,-57.7052,188.714,1139.14
752,0,4.08773,-5.14686,-2.85948,49.5366,962.015,185.314,-0.557608,123.933,124.282,-58.1418,198.417,1134.49
753,0,4.27114,-5.25479,-2.51753,50.575,958.389,194.532,0.151113,123.891,123.651,-58.1506,208.113,1130.87
754,0,4.43714,-5.4055,-2.1687,51.2829,955.853,203.792,0.905952,123.767,123,-57.8078,217.797,1128.35
755,0,4.57597,-5.55466,-1.83632,51.9983,954.453,213.257,1.69083,123.617,122.379,-57.5222,227.602,1126.95
756,0,4.70028,-5.7538,-1.53199,52.7224,954.149,222.932,2.55427,123.414,121.774,-57.3295,237.581,1126.65
757,0,4.79531,-5.96652,-1.26567,53.3349,954.904,232.821,3.48139,123.178,121.232,-57.1399,247.691,1127.41
758,0,4.88768,-6.20418,-1.04891,53.8482,956.743,242.958,4.47469,122.901,120.713,-57.0004,258.053,1129.24
759,0,4.97087,-6.44825,-0.877515,54.1085,959.484,253.334,5.50856,122.562,120.248,-56.7445,268.635,1131.97
760,0,5.04788,-6.71107,-0.757915,54.1624,963.127,264.117,6.60138,122.14,119.839,-56.438,279.621,1135.6
761,0,5.12977,-7.00514,-0.673428,53.9486,967.467,275.276,7.76685,121.628,119.465,-55.9693,291.007,1139.92
762,0,5.22827,-7.31464,-0.615016,53.5523,972.569,286.687,8.92908,121.048,119.113,-55.3965,302.703,1145
763,0,5.33814,-7.56397,-0.564617,53.0055,978.222,298.46,10.0649,120.425,118.841,-54.6976,314.795,1150.63
764,0,5.45453,-7.77232,-0.54094,52.3395,984.247,310.505,11.1424,119.769,118.619,-53.9598,327.187,1156.62
765,0,5.5669,-7.98339,-0.496124,51.6439,990.55,322.815,12.2292,119.063,118.445,-53.1293,339.823,1162.89
766,0,5.66796,-8.15535,-0.461952,50.7636,996.867,335.43,13.2505,118.324,118.324,-52.1462,352.731,1169.18
767,0,5.76053,-8.27883,-0.421969,49.9053,1003.1,348.068,14.1932,117.604,118.249,-51.1679,365.633,1175.38
768,0,5.81203,-8.39555,-0.36924,49.0859,1009.06,360.886,15.1385,116.832,118.253,-50.1904,378.586,1181.34
769,0,5.86234,-8.42215,-0.320084,48.4055,1014.7,373.821,15.9712,116.148,118.304,-49.3629,391.65,1186.96
770,0,5.88962,-8.33294,-0.257416,47.8503,1019.85,386.894,16.6906,115.522,118.439,-48.6205,404.777,1192.1
771,0,5.88598,-8.19338,-0.182554,47.2619,1024.53,400.116,17.3361,114.914,118.619,-47.8084,417.954,1196.79
772,0,5.84978,-8.01253,-0.0937654,46.7838,1028.51,413.322,17.8988,114.373,118.822,-47.0648,431.013,1200.79
773,0,5.76478,-7.77894,0.000300923,46.2589,1031.7,426.763,18.3644,113.887,119.077,-46.2583,444.158,1204.01
774,0,5.64202,-7.52129,0.117658,45.8114,1033.88,440.275,18.7531,113.475,119.348,-45.4591,457.255,1206.23
775,0,5.46476,-7.29827,0.262897,45.4285,1035.1,453.936,19.0885,113.112,119.619,-44.6406,470.328,1207.51
776,0,5.2493,-7.09698,0.460309,45.1984,1035.32,467.512,19.3762,112.836,119.885,-43.8181,483.185,1207.79
777,0,4.98681,-6.92184,0.690318,45.0827,1034.59,481.019,19.5928,112.626,120.154,-43.0117,495.822,1207.13
778,0,4.69034,-6.75392,0.967061,45.0462,1032.84,494.371,19.7369,112.492,120.429,-42.1439,508.188,1205.45
779,0,4.36015,-6.57208,1.30268,45.1842,1030.08,507.541,19.8039,112.457,120.714,-41.2732,520.255,1202.75
780,0,3.99391,-6.45882,1.65128,45.1509,1026.6,520.534,19.8178,112.455,120.967,-40.1923,532.031,1199.33
781,0,3.58999,-6.29511,1.98776,44.957,1022.6,533.433,19.703,112.532,121.243,-38.9864,543.613,1195.38
782,0,3.12826,-6.18852,2.26773,44.4449,1017.67,546.535,19.5275,112.573,121.535,-37.6323,555.241,1190.5
783,0,2.61694,-6.18519,2.54184,43.7097,1011.64,559.725,19.3525,112.619,121.801,-36.0742,566.798,1184.51
784,0,2.10847,-6.34407,2.83876,42.9377,1004.95,572.567,19.188,112.721,121.971,-34.4134,577.984,1177.84
785,0,1.66264,-6.45295,3.13452,42.3421,997.968,584.553,18.8951,113.013,122.119,-32.9326,588.507,1170.85
786,0,1.32041,-6.75219,3.41655,41.5849,990.735,595.852,18.6491,113.367,122.11,-31.3358,598.622,1163.59
787,0,1.06909,-7.07774,3.68295,40.7861,983.267,606.575,18.3272,113.817,122.068,-29.7465,608.429,1156.09
788,0,0.898457,-7.32339,3.89883,39.9262,976.523,616.764,17.8532,114.39,122.034,-28.2468,617.972,1149.31
789,0,0.776533,-7.50769,4.02805,39.156,970.59,626.551,17.2589,115.044,122.02,-27.0952,627.303,1143.35
790,0,0.658333,-7.65345,4.03701,38.5633,965.576,636.23,16.5636,115.717,122.057,-26.4797,636.591,1138.34
791,0,0.534275,-7.79107,3.96255,38.1477,961.575,645.884,15.8483,116.364,122.152,-26.2905,645.873,1134.35
792,0,0.452484,-7.88025,3.83512,37.8733,958.543,655.15,15.0959,117.094,122.248,-26.3993,654.927,1131.35
793,0,0.411788,-7.96612,3.68127,37.5326,956.742,664.337,14.3325,117.849,122.315,-26.5205,664.038,1129.58
794,0,0.422625,-8.0324,3.52132,37.244,956.228,673.339,13.5661,118.584,122.342,-26.7115,673.128,1129.09
795,0,0.496144,-7.99866,3.3556,36.9294,957.009,682.366,12.7526,119.303,122.378,-26.8912,682.453,1129.9
796,0,0.634957,-7.87229,3.18604,36.6098,958.934,691.62,11.8878,119.973,122.429,-27.0754,692.218,1131.86
797,0,0.827874,-7.63668,3.01074,36.2794,961.799,700.916,10.9736,120.599,122.528,-27.2641,702.206,1134.74
798,0,1.05561,-7.32087,2.83017,36.1808,965.569,710.306,10.0645,121.164,122.693,-27.6996,712.404,1138.53
799,0,1.30189,-6.94349,2.61567,36.203,970.123,719.886,9.12388,121.691,122.912,-28.3577,722.862,1143.1
800,0,1.52565,-6.52028,2.36991,36.3533,975.433,729.787,8.16203,122.171,123.209,-29.2384,733.581,1148.43
801,0,1.70778,-6.10217,2.09027,36.5153,981.212,739.912,7.19799,122.612,123.554,-30.2346,744.399,1154.22
802,0,1.846,-5.70227,1.77867,36.7939,987.422,750.293,6.24472,123.02,123.941,-31.4453,755.335,1160.45
803,0,1.92817,-5.3349,1.44024,37.0877,994.132,761.029,5.29062,123.381,124.372,-32.7538,766.45,1167.18
804,0,1.947,-5.05353,1.08067,37.3067,1000.9,772.012,4.37938,123.68,124.819,-34.0533,777.608,1173.96
805,0,1.91861,-4.86757,0.713046,37.5897,1007.64,783.247,3.5365,123.92,125.276,-35.4425,788.862,1180.72
806,0,1.84417,-4.74523,0.341986,37.7626,1014.16,794.705,2.72492,124.089,125.747,-36.7326,800.193,1187.25
807,0,1.73163,-4.63571,-0.0169163,38.1731,1020.39,806.449,1.96329,124.205,126.27,-38.2242,811.687,1193.5
808,0,1.59673,-4.5638,-0.35206,38.5634,1026.14,818.301,1.26423,124.264,126.798,-39.6243,823.211,1199.25
809,0,1.44608,-4.42026,-0.669834,39.0768,1031.2,830.344,0.559916,124.292,127.374,-41.0956,834.871,1204.31
810,0,1.27417,-4.27247,-0.968475,39.6048,1035.4,842.587,-0.0879774,124.257,127.952,-42.524,846.656,1208.51
811,0,1.09452,-4.049,-1.24841,40.1437,1038.77,854.939,-0.743825,124.201,128.54,-43.9076,858.513,1211.88
812,0,0.905465,-3.76341,-1.51547,40.6688,1041.14,867.362,-1.39335,124.113,129.115,-45.2393,870.399,1214.24
813,0,0.730924,-3.45694,-1.75167,41.2513,1042.51,879.672,-1.98576,124.029,129.639,-46.5357,882.199,1215.6
814,0,0.583892,-3.21284,-1.97454,41.832,1043,891.762,-2.47354,123.921,130.051,-47.7899,893.86,1216.07
815,0,0.460953,-3.01435,-2.16122,42.4068,1042.55,903.583,-2.89182,123.836,130.373,-48.9289,905.319,1215.6
816,0,0.37513,-2.90498,-2.33282,42.92,1041.28,915.135,-3.20747,123.751,130.58,-49.9604,916.625,1214.31
817,0,0.325691,-2.83097,-2.51994,43.469,1039.31,926.624,-3.45329,123.638,130.73,-51.0742,927.983,1212.32
818,0,0.310178,-2.92046,-2.69832,43.9698,1036.68,937.846,-3.52307,123.528,130.772,-52.1124,939.198,1209.67
819,0,0.363006,-2.9624,-2.83079,44.3971,1032.97,948.607,-3.60615,123.466,130.772,-52.9388,950.145,1205.93
820,0,0.388268,-2.95139,-2.98912,44.7629,1028.19,959.577,-3.70215,123.348,130.794,-53.782,961.214,1201.14
821,0,0.432485,-2.98026,-3.15479,45.4253,1023.11,970.344,-3.68284,123.236,130.767,-54.9435,972.145,1196.03
822,0,0.464094,-3.05869,-3.26697,46.1626,1017.48,980.911,-3.56485,123.143,130.694,-56.0182,982.838,1190.37
823,0,0.526404,-3.08394,-3.34152,47.0868,1011.49,991.167,-3.42478,123.129,130.582,-57.1667,993.298,1184.37
824,0,0.603114,-3.07809,-3.40275,47.967,1005.26,1001.02,-3.27046,123.148,130.421,-58.2315,1003.39,1178.13
825,0,0.693322,-3.06679,-3.42952,48.912,999.081,1010.63,-3.02603,123.165,130.227,-59.2572,1013.28,1171.94
826,0,0.806946,-3.0378,-3.40692,49.8864,993.233,1019.77,-2.72492,123.205,129.987,-60.1638,1022.75,1166.09
827,0,0.947538,-2.93788,-3.31933,50.7771,987.898,1028.57,-2.39416,123.236,129.756,-60.7916,1031.94,1160.76
828,0,1.0817,-2.80919,-3.18486,51.5131,983.316,1037.16,-2.03594,123.224,129.536,-61.1234,1040.89,1156.19
829,0,1.20894,-2.63604,-3.02056,52.0548,979.646,1045.63,-1.67619,123.179,129.326,-61.171,1049.7,1152.54
830,0,1.30488,-2.48638,-2.83935,52.478,976.857,1054.04,-1.29217,123.101,129.102,-61.0488,1058.35,1149.78
831,0,1.35655,-2.41689,-2.655,52.7321,975.063,1062.47,-0.859672,122.975,128.84,-60.7473,1066.9,1148.01
832,0,1.36946,-2.39613,-2.46675,52.9994,974.419,1070.77,-0.386414,122.857,128.559,-60.4467,1075.22,1147.39
833,0,1.35249,-2.41138,-2.28039,53.3712,974.926,1079.01,0.139978,122.755,128.282,-60.2561,1083.38,1147.92
834,0,1.31308,-2.52708,-2.09481,53.678,976.521,1087.27,0.777216,122.631,127.982,-60.0023,1091.52,1149.54
835,0,1.26042,-2.70481,-1.93422,53.8291,979.005,1095.56,1.48118,122.471,127.686,-59.6679,1099.64,1152.04
836,0,1.20066,-2.94615,-1.79962,53.7353,982.317,1104.04,2.2492,122.237,127.401,-59.1668,1107.95,1155.37
837,0,1.15214,-3.23108,-1.69407,53.5529,986.249,1112.56,3.06876,121.931,127.134,-58.6646,1116.32,1159.32
838,0,1.10671,-3.51689,-1.61152,53.1817,990.732,1121.31,3.92261,121.542,126.916,-58.043,1124.95,1163.81
839,0,1.09232,-3.78712,-1.5351,52.9022,995.618,1130.11,4.80251,121.12,126.724,-57.5316,1133.72,1168.7
840,0,1.10149,-4.06556,-1.46155,52.4456,1000.75,1139.04,5.72407,120.639,126.539,-56.8518,1142.68,1173.85
841,0,1.12909,-4.27752,-1.3924,51.973,1006.03,1148.01,6.60163,120.119,126.406,-56.1696,1151.74,1179.13
842,0,1.15289,-4.47053,-1.33291,51.3499,1011.28,1157.12,7.45661,119.572,126.306,-55.3663,1160.92,1184.37
843,0,1.20397,-4.5892,-1.25779,50.7435,1016.38,1166.2,8.25815,119.021,126.248,-54.5329,1170.14,1189.47
844,0,1.24663,-4.65583,-1.18074,50.0329,1021.13,1175.4,8.99561,118.442,126.24,-53.5898,1179.45,1194.23
845,0,1.30362,-4.67888,-1.08447,49.2843,1025.49,1184.62,9.67842,117.87,126.258,-52.5511,1188.83,1198.59
846,0,1.34865,-4.63014,-0.985663,48.6135,1029.31,1193.88,10.2523,117.309,126.334,-51.583,1198.2,1202.42
847,0,1.39005,-4.57194,-0.86153,47.9188,1032.59,1203.12,10.7786,116.744,126.424,-50.5145,1207.52,1205.7
848,0,1.40553,-4.50175,-0.722149,47.2692,1035.22,1212.38,11.2319,116.194,126.543,-49.4452,1216.8,1208.34
849,0,1.38968,-4.40081,-0.564511,46.723,1037.08,1221.81,11.6027,115.684,126.702,-48.4242,1226.14,1210.2
850,0,1.33578,-4.25466,-0.383304,46.3025,1038.21,1231.33,11.8837,115.218,126.912,-47.4579,1235.45,1211.34
851,0,1.23023,-4.09163,-0.187442,45.8268,1038.52,1241,12.0869,114.781,127.149,-46.3919,1244.75,1211.67
852,0,1.08979,-3.92569,0.0348523,45.3898,1037.91,1250.66,12.2225,114.396,127.394,-45.2846,1253.95,1211.06
853,0,0.913469,-3.81,0.293518,44.903,1036.37,1260.28,12.3282,114.049,127.618,-44.0177,1262.98,1209.53
854,0,0.71025,-3.7297,0.590631,44.3205,1034.14,1269.86,12.3915,113.74,127.826,-42.539,1271.89,1207.3
855,0,0.492562,-3.64055,0.918299,43.7538,1030.96,1279.19,12.3796,113.507,128.023,-40.9837,1280.5,1204.12
856,0,0.227862,-3.32578,1.24931,43.2494,1027.03,1288.4,12.1433,113.401,128.325,-39.4797,1288.87,1200.17
857,0,-0.0680234,-3.01608,1.57844,42.6394,1022.31,1297.54,11.8774,113.329,128.6,-37.8755,1297.09,1195.43
858,0,-0.41964,-2.68856,1.89239,41.9129,1016.75,1306.65,11.5512,113.298,128.886,-36.2001,1305.11,1189.83
859,0,-0.824021,-2.56104,2.21075,40.9901,1010.99,1315.61,11.3123,113.258,129.061,-34.316,1312.82,1184.02
860,0,-1.2597,-2.61112,2.48941,39.9133,1004.93,1323.99,11.0837,113.289,129.105,-32.3989,1319.84,1177.9
861,0,-1.66271,-2.84884,2.7212,38.7965,998.536,1331.58,10.8857,113.42,129.005,-30.5844,1326.15,1171.44
862,0,-1.97955,-3.31002,2.93287,37.698,992.358,1338.21,10.7621,113.629,128.728,-28.8515,1331.72,1165.19
863,0,-2.26494,-3.61968,3.06396,36.7167,986.718,1344.28,10.4264,113.942,128.51,-27.4783,1336.86,1159.5
864,0,-2.48761,-3.906,3.12187,36.0287,981.683,1349.67,10.0598,114.281,128.284,-26.6188,1341.52,1154.42
865,0,-2.68641,-4.25915,3.09228,35.3437,977.7,1354.75,9.74423,114.564,128.057,-26.0271,1345.95,1150.41
866,0,-2.86922,-4.60114,3.00771,34.7174,974.602,1359.44,9.42904,114.837,127.882,-25.6596,1350.06,1147.3
867,0,-3.03393,-4.96437,2.86579,34.2528,972.553,1363.71,9.1507,115.121,127.703,-25.6265,1353.8,1145.24
868,0,-3.15587,-5.3512,2.7032,34.1336,971.625,1367.49,8.9361,115.439,127.503,-26.0013,1357.21,1144.31
869,0,-3.24373,-5.73894,2.52805,34.2001,971.798,1370.84,8.76274,115.752,127.309,-26.5994,1360.29,1144.49
870,0,-3.26484,-6.05822,2.34493,34.5055,972.948,1373.84,8.57083,116.084,127.124,-27.4591,1363.24,1145.66
871,0,-3.21673,-6.36956,2.16153,35.039,975.042,1376.38,8.40667,116.402,126.914,-28.5472,1365.94,1147.79
872,0,-3.13219,-6.62766,1.97781,35.7862,978.012,1378.85,8.26014,116.672,126.745,-29.849,1368.7,1150.8
873,0,-3.02114,-6.87021,1.79409,36.7444,981.75,1381.09,8.12616,116.912,126.579,-31.3612,1371.32,1154.58
874,0,-2.90614,-7.10413,1.60733,37.8189,986.032,1383.23,8.00485,117.12,126.419,-32.9983,1373.85,1158.9
875,0,-2.77945,-7.34282,1.41505,38.9345,990.726,1385.05,7.90262,117.325,126.224,-34.6928,1376.11,1163.63
876,0,-2.67989,-7.59674,1.20221,40.021,995.679,1386.9,7.8259,117.47,126.031,-36.4193,1378.32,1168.61
877,0,-2.5833,-7.92639,0.987858,41.1288,1000.81,1388.54,7.84473,117.585,125.78,-38.1715,1380.32,1173.77
878,0,-2.50921,-8.28512,0.76322,42.344,1006.01,1390.24,7.90991,117.655,125.524,-40.0611,1382.33,1178.99
879,0,-2.4417,-8.72065,0.556985,43.5753,1011.11,1391.82,8.08524,117.682,125.224,-41.9111,1384.18,1184.11
880,0,-2.38272,-9.189,0.362578,44.8933,1015.97,1393.41,8.33641,117.649,124.923,-43.8113,1386.04,1188.99
881,0,-2.34087,-9.61896,0.176411,46.2576,1020.4,1394.97,8.58578,117.604,124.638,-45.7318,1387.81,1193.44
