Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
287,0,-90.6554,160.688,102.343,145.61,-266.553,1118.99
288,0,-92.9238,161.087,100.495,151.771,-268.552,1117.48
289,0,-94.997,161.427,98.7138,157.694,-270.456,1116.06
290,0,-96.8748,161.717,97.0173,163.345,-272.261,1114.69
291,0,-98.5564,161.967,95.4228,168.694,-273.966,1113.38
292,0,-100.04,162.184,93.9468,173.708,-275.572,1112.11
293,0,-101.322,162.373,92.6055,178.36,-277.084,1110.88
294,0,-102.4,162.538,91.4144,182.624,-278.507,1109.7
295,0,-103.269,162.68,90.387,186.474,-279.852,1108.58
296,0,-103.926,162.801,89.5344,189.888,-281.129,1107.51
297,0,-104.371,162.901,88.8636,192.845,-282.344,1106.51
298,0,-104.605,162.981,88.3777,195.325,-283.505,1105.59
299,0,-104.63,163.037,88.0759,197.313,-284.613,1104.76
300,0,-104.452,163.069,87.9537,198.796,-285.666,1104.02
301,0,-104.079,163.073,88.0037,199.765,-286.656,1103.39
302,0,-103.519,163.044,88.2167,200.218,-287.576,1102.87
303,0,-102.782,162.978,88.5818,200.155,-288.415,1102.45
304,0,-101.874,162.872,89.087,199.583,-289.16,1102.14
305,0,-100.806,162.724,89.7197,198.511,-289.799,1101.92
306,0,-99.5839,162.53,90.4661,196.954,-290.321,1101.78
307,0,-98.215,162.29,91.312,194.927,-290.712,1101.71
308,0,-96.7052,162.006,92.2423,192.449,-290.962,1101.7
309,0,-95.0596,161.68,93.2413,189.541,-291.06,1101.73
310,0,-93.2833,161.316,94.2929,186.223,-290.999,1101.8
311,0,-91.3812,160.917,95.3805,182.518,-290.772,1101.91
312,0,-89.3586,160.488,96.4875,178.452,-290.376,1102.06
313,0,-87.2214,160.035,97.5974,174.051,-289.809,1102.26
314,0,-84.9767,159.562,98.6944,169.344,-289.072,1102.54
315,0,-82.6324,159.074,99.7632,164.363,-288.168,1102.9
316,0,-80.1981,158.576,100.79,159.145,-287.102,1103.37
317,0,-77.6843,158.07,101.763,153.725,-285.882,1103.97
318,0,-75.1026,157.558,102.673,148.144,-284.516,1104.71
319,0,-72.4652,157.041,103.511,142.441,-283.015,1105.63
320,0,-69.7849,156.518,104.274,136.655,-281.39,1106.73
321,0,-67.0748,155.989,104.96,130.825,-279.65,1108.03
322,0,-64.3478,155.451,105.567,124.985,-277.807,1109.52
323,0,-61.6164,154.902,106.1,119.166,-275.868,1111.21
324,0,-58.8924,154.342,106.562,113.394,-273.84,1113.09
325,0,-56.1863,153.767,106.959,107.689,-271.727,1115.14
326,0,-53.506,153.178,107.298,102.068,-269.53,1117.34
327,0,-50.8566,152.572,107.586,96.5404,-267.251,1119.68
328,0,-48.2395,151.95,107.83,91.1141,-264.888,1122.11
329,0,-45.6531,151.309,108.034,85.7926,-262.442,1124.63
330,0,-43.093,150.651,108.203,80.5765,-259.913,1127.2
331,0,-40.553,149.975,108.34,75.4637,-257.302,1129.79
332,0,-38.0268,149.279,108.447,70.4495,-254.608,1132.38
333,0,-35.5082,148.565,108.525,65.527,-251.832,1134.95
334,0,-32.9925,147.832,108.575,60.6879,-248.97,1137.47
335,0,-30.4761,147.082,108.598,55.9236,-246.018,1139.91
336,0,-27.9573,146.315,108.593,51.2257,-242.973,1142.25
337,0,-25.4359,145.533,108.561,46.5876,-239.831,1144.47
338,0,-22.9136,144.737,108.502,42.0041,-236.591,1146.54
339,0,-20.3934,143.931,108.415,37.4727,-233.252,1148.44
340,0,-17.8796,143.117,108.3,32.9926,-229.815,1150.15
341,0,-15.3774,142.298,108.158,28.5657,-226.283,1151.65
342,0,-12.8925,141.476,107.987,24.1953,-222.66,1152.91
343,0,-10.431,140.652,107.79,19.8869,-218.95,1153.94
344,0,-7.99848,139.828,107.567,15.6472,-215.157,1154.71
345,0,-5.60016,139.005,107.322,11.4841,-211.282,1155.22
346,0,-3.2406,138.183,107.055,7.40653,-207.328,1155.46
347,0,-0.923551,137.362,106.77,3.4243,-203.296,1155.44
348,0,1.34795,136.542,106.469,-0.452342,-199.186,1155.18
349,0,3.57156,135.723,106.155,-4.21279,-194.997,1154.69
350,0,5.74547,134.907,105.83,-7.84645,-190.731,1154
351,0,7.86829,134.094,105.497,-11.3431,-186.387,1153.14
352,0,9.93889,133.287,105.159,-14.6935,-181.97,1152.15
353,0,11.9563,132.492,104.817,-17.8896,-177.483,1151.06
354,0,13.9196,131.711,104.474,-20.9258,-172.934,1149.92
355,0,15.8278,130.952,104.133,-23.7986,-168.332,1148.75
356,0,17.6798,130.221,103.796,-26.5073,-163.689,1147.59
357,0,19.4742,129.524,103.465,-29.0544,-159.021,1146.46
358,0,21.2095,128.87,103.142,-31.4456,-154.345,1145.36
359,0,22.884,128.263,102.829,-33.6897,-149.679,1144.29
360,0,24.4961,127.709,102.528,-35.7985,-145.042,1143.22
361,0,26.0448,127.207,102.238,-37.7872,-140.448,1142.11
362,0,27.5306,126.757,101.96,-39.6731,-135.903,1140.92
363,0,28.9557,126.351,101.692,-41.4759,-131.402,1139.59
364,0,30.325,125.982,101.432,-43.216,-126.927,1138.09
365,0,31.6449,125.641,101.178,-44.9137,-122.448,1136.39
366,0,32.925,125.317,100.927,-46.5787,-117.928,1134.49
367,0,34.1676,125.005,100.678,-48.2413,-113.341,1132.38
368,0,35.3816,124.699,100.43,-49.9104,-108.648,1130.09
369,0,36.5713,124.397,100.183,-51.595,-103.824,1127.65
370,0,37.7391,124.097,99.9356,-53.3025,-98.8497,1125.06
371,0,38.8866,123.802,99.689,-55.04,-93.7105,1122.36
372,0,40.0144,123.514,99.4433,-56.8155,-88.397,1119.55
373,0,41.1231,123.238,99.1989,-58.6391,-82.9029,1116.67
374,0,42.2138,122.982,98.9567,-60.5227,-77.2249,1113.72
375,0,43.2863,122.754,98.7185,-62.484,-71.3629,1110.72
376,0,44.3476,122.559,98.4843,-64.531,-65.3123,1107.68
377,0,45.398,122.406,98.2557,-66.6822,-59.0778,1104.59
378,0,46.4424,122.3,98.0336,-68.9542,-52.6592,1101.46
379,0,47.4862,122.247,97.8183,-71.3619,-46.0554,1098.26
380,0,48.5357,122.249,97.6096,-73.9179,-39.2634,1094.99
381,0,49.5975,122.307,97.4068,-76.6318,-32.2772,1091.61
382,0,50.6784,122.42,97.2082,-79.5098,-25.0875,1088.1
383,0,51.7853,122.585,97.0114,-82.5544,-17.6814,1084.43
384,0,52.9245,122.796,96.8126,-85.7645,-10.043,1080.57
385,0,54.1018,123.048,96.6066,-89.135,-2.15432,1076.49
386,0,55.3216,123.335,96.3872,-92.6582,6.00354,1072.17
387,0,56.5861,123.651,96.1468,-96.3232,14.4485,1067.6
388,0,57.8946,123.992,95.8771,-100.117,23.1959,1062.76
389,0,59.2425,124.356,95.57,-104.027,32.2577,1057.68
390,0,60.6206,124.745,95.219,-108.039,41.6417,1052.35
391,0,62.0142,125.161,94.8204,-112.142,51.3515,1046.82
392,0,63.4036,125.613,94.3747,-116.325,61.3876,1041.12
393,0,64.7641,126.111,93.8885,-120.583,71.7491,1035.3
394,0,66.0671,126.666,93.3751,-124.909,82.4349,1029.43
395,0,67.2815,127.292,92.8548,-129.3,93.4459,1023.55
396,0,68.375,128.005,92.3541,-133.755,104.786,1017.75
397,0,69.3158,128.819,91.9048,-138.269,116.461,1012.06
398,0,70.0738,129.749,91.5413,-142.838,128.483,1006.55
399,0,70.6208,130.808,91.2987,-147.454,140.859,1001.25
400,0,70.9305,132.007,91.2099,-152.109,153.599,996.181
401,0,70.9782,133.357,91.3039,-156.789,166.705,991.352
402,0,70.74,134.865,91.6036,-161.476,180.168,986.738
403,0,70.1916,136.54,92.1249,-166.148,193.966,982.296
404,0,69.3084,138.385,92.8758,-170.775,208.061,977.963
405,0,68.065,140.406,93.8553,-175.318,222.395,973.66
406,0,66.4357,142.603,95.0534,-179.727,236.889,969.301
407,0,64.3959,144.977,96.4496,-183.943,251.448,964.796
408,0,61.9237,147.526,98.0129,-187.897,265.965,960.065
409,0,59.0026,150.244,99.7006,-191.519,280.325,955.043
410,0,55.6248,153.123,101.459,-194.743,294.415,949.697
411,0,51.7937,156.15,103.221,-197.519,308.135,944.03
412,0,47.5277,159.307,104.915,-199.817,321.403,938.085
413,0,42.8618,162.573,106.46,-201.63,334.161,931.948
414,0,37.8484,165.923,107.774,-202.969,346.378,925.729
415,0,32.5569,169.329,108.779,-203.86,358.044,919.556
416,0,27.0715,172.759,109.404,-204.339,369.174,913.554
